# GALON_TRUE   GALAT_TRUE    PAR_TRUE     PML_TRUE     PMB_TRUE     VRAD_TRUE     SIG_ALPHA    SIG_DELTA    SIGPAR_EQ    SIG_PMALPHA   SIG_PMDELTA   ALPHA          DELTA           LAMBDA         BETA            Lz_TRUE     E_HMV_TRUE   E_HdZ_TRUE
  2.3565273    -0.043989725  131.98633    6188.833     8373.695     -355.42267    104.20459    118.78403    177.10176    74.27838      83.639915     0.63197744     1.0147777       0.97187036     0.71451247      2025.036    -52042.53    -50689.258  
  2.429141     -0.40564317   117.397415   5994.0986    4508.6772    -397.52167    150.48975    119.791954   184.5396     107.08942     86.27138      0.553264       0.64997756      0.74485934     0.39936343      1908.6001   -51830.125   -49728.805  
  2.2243924    -0.5138749    98.71187     4013.2434    2321.917     -445.8633     182.15227    149.13307    229.16637    129.89009     107.1484      0.30654365     0.58056325      0.5135982      0.4146464       1896.5353   -51848.04    -49833.383  
  2.4529006    0.16765803    141.63593    7318.454     10829.913    -278.2795     96.046646    109.48469    163.23686    68.463295     77.091934     1.0414186      1.1493143       1.2786474      0.77082396      2069.1284   -51861.64    -50422.562  
  2.4000745    -0.5944312    81.96343     4114.246     1631.4519    -406.0357     245.86125    188.3727     291.34976    174.14009     135.34927     0.4613158      0.4759765       0.60063154     0.26614717      2014.686    -51730.535   -49331.035  
  2.275222     -0.004803581  152.03793    6130.445     10500.706    -357.86917    84.31196     107.282394   150.87402    58.86175      74.78445      0.50047654     1.0765309       0.93080693     0.7996744       1809.9573   -51926.5     -51351.39   
  2.504093     -0.2737271    171.42174    9226.538     9068.936     -367.31033    95.04606     77.81682     119.57776    67.77594      55.909447     0.7027014      0.7465475       0.8996641      0.44933474      1758.9929   -51967.25    -51098.07   
  4.860529     1.2885685     82.48167     2268.0352    -5594.1885   360.0385      245.59369    186.06421    288.51028    173.88144     133.45677     3.2478263      0.21393049      3.152519       0.23824754      1955.1906   -52040.094   -63074.812  
  3.4052956    1.3785864     125.25802    11234.313    2774.0842    279.90036     133.07335    112.63825    172.14525    94.98233      80.92298      3.1545174      0.523164        2.9273458      0.48120636      1833.6543   -51740.938   -55899.883  
  2.5588803    0.19560845    204.27141    11590.205    16712.645    -226.04425    67.58096     68.33501     102.54964    48.35291      48.54142      1.2543488      1.09326         1.3833414      0.6959375       1838.2178   -51868.008   -51586.555  
  5.0327983    1.321858      82.26094     852.4267     -6317.1104   351.09717     244.9819     187.69896    290.30774    173.51727     134.86519     3.3022916      0.23178193      3.195152       0.2762008       1897.2976   -51884.72    -64417.97   
  5.0646324    1.3079634     81.43268     583.13824    -6112.6177   358.6373      248.39992    190.31776    294.35812    175.93819     136.74683     3.3072884      0.21647845      3.2062364      0.2642081       1865.7344   -51999.83    -64858.844  
  2.7810123    0.4641003     242.24898    16060.494    21122.668    -58.847794    59.035675    55.65547     83.87625     42.13465      39.46193      1.9267626      1.0058402       1.8009292      0.6129776       1742.5238   -51667.695   -51644.086  
  4.8695283    1.2663423     81.68035     2133.69      -5149.2886   373.62738     249.17503    188.77748    292.71747    176.41705     135.4029      3.2418432      0.19233352      3.156025       0.21613196      1879.9364   -52021.5     -63012.516  
  2.2504892    -0.088584535  136.78502    5362.2275    8462.755     -383.46213    100.22723    114.25018    170.342      71.44327      80.44748      0.4186299      0.9996521       0.8264875      0.75384605      1822.7478   -51846.562   -50747.195  
  2.6878471    0.36234552    182.10616    11504.223    15357.668    -138.89735    76.6641      77.51949     116.332695   54.851723     55.06557      1.6925431      1.0642781       1.6452719      0.65698797      1952.1881   -51960.383   -51093.984  
  2.438505     -0.4456861    103.54827    5256.182     3437.8564    -401.69708    176.14711    140.21558    216.00221    125.34736     100.98        0.547775       0.6092777       0.7243932      0.36309594      1943.8511   -51701.754   -49216.51   
  2.1700501    -0.48383927   92.661026    3436.9565    2270.3105    -450.81116    198.2344     162.29996    249.39934    141.35802     116.608475    0.25094187     0.613191        0.48278072     0.46364716      1889.1055   -51668.33    -49428.367  
  2.625504     0.46181798    137.52391    8227.529     11756.15     -136.92624    99.676834    113.62279    169.40659    71.05094      80.00571      1.8784101      1.1430854       1.7424076      0.74447316      2098.8152   -51793.297   -50113.39   
  2.4921353    -0.039162967  197.45747    10510.847    13672.612    -317.53873    73.56993     69.357544    104.52612    52.50797      49.17724      0.85661757     0.95893073      1.0914541      0.61674476      1793.4907   -52051.766   -51979.586  
  2.7524545    0.19255954    168.06258    10999.119    12973.524    -177.77321    91.92593     81.517006    123.73744    65.84516      58.24314      1.4563426      0.9353568       1.4922432      0.5280513       1981.5948   -51954.22    -50808.547  
  2.4525502    0.19281295    146.94997    7593.5405    11543.86     -266.0949     87.93961     111.8984     157.36563    61.394375     78.00217      1.0830137      1.1681705       1.3083339      0.7844418       2036.1143   -51890.258   -50571.58   
  4.4837112    1.3166168     100.286446   5458.602     -5278.697    356.84924     189.7393     145.37347    224.8443     134.3897      104.45353     3.1760209      0.290021        3.054631       0.27910426      1891.2744   -51818.273   -58878.445  
  2.8180137    1.0915822     146.97076    10500.147    11651.17     137.98514     97.6456      98.73509     148.17073    69.86359      70.13596      2.935438       0.81196874      2.5862777      0.6557314       1996.8094   -51854.453   -52961.883  
  2.3185291    -0.54556763   116.14606    5296.3594    2861.869     -437.6458     156.49632    121.81918    187.93933    111.03873     87.68106      0.39665815     0.5384757       0.57067007     0.34540793      1823.3043   -51866.547   -50295.445  
  2.312508     -0.6250437    79.15187     3597.5068    1262.1924    -420.64285    259.207      198.59789    307.1647     183.5927      142.69626     0.37547445     0.46104032      0.52111137     0.28122148      1912.5714   -51529.484   -49461.273  
  3.0242815    1.2255664     177.99242    13811.319    10623.124    244.43362     86.39933     76.6162      116.29834    61.886543     54.74156      3.0270705      0.6703718       2.7414217      0.56378925      1701.6464   -51727.57    -53436.58   
  2.523912     -0.04371861   139.6934     7723.9985    9017.407     -313.97308    108.53105    102.316895   154.19792    77.46024      72.54672      0.8981892      0.93791515      1.1115626      0.5892762       2016.476    -52012.094   -50625.945  
  2.4947486    -0.11631669   109.89883    6010.7227    6209.0474    -336.34546    151.23788    134.11299    203.57468    108.32943     95.82248      0.79555947     0.89101475      1.0230869      0.56442976      2197.336    -52022.164   -49492.39   
  2.4008632    -0.23498538   130.47183    6512.3867    6618.4214    -381.99927    123.04615    109.11344    165.62701    88.13611      77.96054      0.5927958      0.8202406       0.84735405     0.54613954      1977.5718   -51979.734   -50231.734  
  2.224454     -0.5964718    100.343575   4000.9756    1808.2927    -449.3824     187.78925    146.17807    225.51958    133.24196     105.21372     0.2987294      0.4982386       0.47078952     0.34225234      1747.3252   -51778.625   -50227.656  
  2.4810286    0.3134429     158.56334    8402.723     13456.828    -216.69077    80.83724     102.86101    144.65611    56.435905     71.70238      1.3877593      1.2227168       1.4799659      0.8169295       2002.9896   -51929.453   -50802.523  
  3.506744     1.4008859     114.60281    10521.365    1500.2212    274.10806     148.8919     126.02767    192.60832    106.27297     90.54237      3.1762786      0.5014905       2.9573348      0.47030684      1879.3654   -51788.29    -56864.344  
  4.955492     1.2870548     81.72738     1449.9379    -5567.446    370.5761      250.33401    189.65553    294.07895    177.23761     136.03268     3.2728186      0.2035813       3.1798377      0.23872995      1840.9602   -51948.723   -63776.973  
  2.4992244    -0.15264045   149.21327    8163.045     8726.934     -344.85065    105.44541    93.50566     141.93542    75.52897      66.80892      0.77460104     0.8569814       0.99500495     0.5367452       1967.0214   -52040.406   -50760.812  
  2.6072927    0.91887796    170.65302    9981.448     15960.087    55.91185      74.52585     94.83011     133.36205    52.02966      66.1042       2.8345954      1.0082419       2.3804226      0.7923161       1849.5742   -51804.17    -52138.086  
  2.4628448    0.25109574    192.22215    10038.501    16301.387    -232.98532    65.394005    83.21033     117.02084    45.654327     58.004276     1.2140402      1.2008506       1.3876438      0.80473256      1889.8778   -51811.625   -51403.08   
  3.0622969    1.2466719     130.06403    10737.519    7370.8965    214.99223     123.70104    109.69418    166.50853    88.6052       78.37547      3.0431075      0.64937943      2.7661612      0.5511219       1992.6788   -51869.85    -54409.023  
  2.4384384    -0.4949011    127.69708    6575.2207    4156.7563    -410.98718    140.13501    109.083275   168.29071    99.429886     78.51421      0.52948314     0.5624811       0.6912739      0.32501435      1823.3434   -51806.234   -50181.938  
  4.126775     1.388405      110.36393    8280.718     -4264.9463   325.05847     163.68617    130.2965     200.72185    116.48008     93.83651      3.184914       0.39413837      3.0164306      0.37710547      1879.5308   -51893.0     -57879.062  
  2.4142056    -0.68599033   88.189926    4380.75      1301.8434    -413.48196    229.36536    170.61922    265.89014    162.44583     122.345215    0.44785327     0.38453403      0.5545277      0.18556444      1807.1105   -51435.68    -49859.555  
  2.4946985    0.17635763    142.36005    7610.5967    10901.766    -266.74738    96.29301     109.76552    163.65556    68.6389       77.28967      1.1272974      1.1274555       1.3187658      0.74050444      2059.0996   -51814.82    -50326.53   
  2.6759267    0.7254238     192.14902    11937.533    17563.016    -1.8330841    68.863174    78.49793     117.03697    49.086563     55.273094     2.4592097      1.0694791       2.1074862      0.75327253      1850.531    -51894.29    -51700.64   
  4.7271147    1.3532952     82.021935    3035.603     -5954.3164   327.41214     248.09697    190.08565    293.99915    175.72362     136.58006     3.246245       0.28642973      3.1201634      0.3037231       2034.4989   -52087.72    -63094.14   
  3.6538694    1.3792328     115.65555    10409.019    285.15805    287.68994     151.12187    123.72763    190.12692    107.76278     88.89522      3.150582       0.4759976       2.9472487      0.43740675      1858.0161   -51856.914   -56708.008  
  2.2752       -0.52707505   100.649376   4290.6294    2378.479     -439.4231     183.8432     146.34177    225.4396     130.82394     105.39194     0.356911       0.5625954       0.5476         0.38096187      1849.1774   -51815.414   -49818.023  
  2.3992152    0.5912989     207.66454    9714.638     20639.834    -108.378265   62.32584     66.33783     79.49344     43.572105     46.27787      2.3519497      1.3228776       1.8775381      0.96161675      1783.7183   -51793.117   -51831.67   
  2.2531886    -0.6438532    101.35552    4232.4604    1468.5216    -448.29596    188.3166     144.28345    223.15839    133.38202     103.67033     0.31994098     0.4488897       0.46830112     0.28947037      1751.5541   -51676.094   -50365.86   
  2.695926     1.1037352     158.93909    10137.757    13734.985    135.48047     85.06189     96.96304     144.56763    60.63322      68.27501      3.0028713      0.84610254      2.6147273      0.70818853      1859.9904   -51738.29    -52954.656  
  2.4000597    0.07371066    140.69717    6698.665     10059.396    -319.89136    97.784355    111.46552    166.1902     69.70195      78.4867       0.81496483     1.1029999       1.1302918      0.7592626       1969.3534   -51891.477   -50661.547  
  2.3250096    -0.6231925    115.43903    5303.11      2218.668     -439.65714    160.41869    122.90876    190.09888    113.62232     88.31222      0.3869887      0.46112683      0.5310505      0.27734056      1751.9019   -51838.04    -50563.945  
  2.3385868    -0.16548237   148.72676    6783.2925    8450.936     -384.87967    101.504166   95.692345    144.21431    72.44505      67.849655     0.5357476      0.9049832       0.847942       0.63862526      1877.0919   -52069.523   -51011.22   
  2.6318831    -0.34723845   139.15118    8303.966     6594.754     -348.082      127.12394    98.95526     152.6655     90.19816      71.224434     0.7969173      0.62447494      0.9329054      0.31059527      1883.2656   -51801.836   -50019.484  
  2.212962     -0.32124218   118.66023    4533.681     4906.5835    -433.87622    132.35213    124.77405    188.04224    94.46171      88.469734     0.31386083     0.77339417      0.614802       0.58602035      1827.6763   -52002.914   -50213.453  
  4.035061     1.4608134     121.1028     9597.122     -4406.401    316.6138      143.27887    117.30636    180.25961    102.17005     84.28169      3.250768       0.43633494      3.0557716      0.4412027       1712.5076   -51767.65    -57573.39   
  2.2495081    -0.62735075   82.764854    3517.069     1159.8105    -435.77487    243.05124    189.19489    291.88474    172.45197     136.17567     0.31858438     0.46561155      0.4740404      0.3053131       1900.6385   -51618.46    -49793.086  
  2.5515947    -0.15010466   187.05339    10484.068    11728.728    -326.3601     85.26577     72.172134    110.30081    60.85923      51.850807     0.844206       0.83343744      1.0368855      0.4998195       1760.5789   -52012.39    -51498.836  
  2.3230996    -0.68844837   84.36178     3997.5466    937.31396    -424.81702    241.39764    182.88524    283.581      170.91061     131.17662     0.37287152     0.39712748      0.4936097      0.22307143      1943.0884   -51768.68    -50329.36   
  3.334129     1.2503453     160.51434    13853.079    5589.0337    279.77167     103.45411    84.70072     130.15594    73.7716       60.85536      3.0121503      0.5672763       2.7828188      0.46642256      1810.9368   -51729.227   -53769.203  
  2.4505987    -0.60447794   107.490074   5637.2476    2454.642     -411.7826     176.75787    133.91351    207.64566    125.14537     96.05106      0.50310636     0.4548491       0.6286025      0.23288544      1865.8572   -51873.137   -50120.24   
  3.649895     1.3555672     113.643295   10280.76     277.7622     286.71692     155.04837    126.94236    195.06685    110.5627      91.20492      3.1239429      0.4758428       2.923882       0.4268955       1965.6039   -51819.812   -56497.227  
  2.3523278    -0.81824386   81.344444    3917.2969    251.23734    -417.46545    259.64816    190.94302    298.5811     183.78624     136.83774     0.3703749      0.26562282      0.4412764      0.10209393      1770.0449   -51585.242   -51380.312  
  2.7296693    0.44902343    208.9609     13470.491    18188.033    -85.48851     66.70502     67.44928     101.220436   47.72618      47.912247     1.882883       1.0486972       1.7645879      0.6516014       1830.2075   -51768.9     -51341.29   
  2.698362     0.28310472    219.66075    13770.366    18477.324    -155.21817    66.24136     62.448586    94.1139      47.27746      44.278515     1.5540468      1.0248873       1.5601432      0.61583         1791.5377   -51731.04    -51477.42   
  2.5084262    -0.12480575   148.10768    8022.915     9015.255     -333.6941     107.09688    94.97013     144.1584     76.71188      67.85528      0.8076874      0.87696826      1.0262586      0.54864424      1906.3492   -52030.17    -50748.36   
  2.3897874    -0.40164363   119.04788    5784.41      4539.9917    -407.13464    146.72324    120.12635    184.59299    104.626175    86.30779      0.51103973     0.6644119       0.7169163      0.42525542      1863.6154   -51743.4     -49748.312  
  2.4136546    0.66411436    190.13994    8885.409     19036.205    -82.63388     68.90835     73.34406     87.88909     48.17395      51.165478     2.5653555      1.2759589       2.0046875      0.9525765       1795.305    -51736.016   -51661.28   
  2.2964466    0.2782995     154.7339     6264.5537    13281.258    -273.8535     86.671814    92.250984    110.54549    60.59242      64.35512      0.87737364     1.3305999       1.3030243      0.9585638       1883.0656   -51728.47    -50806.117  
  2.3823328    -0.17435488   150.50717    7001.0703    8622.657     -375.7233     100.57298    94.814476    142.8913     71.78045      67.22721      0.5970905      0.8834636       0.88003284     0.60317653      1777.7211   -51845.1     -50748.508  
  2.27526      -0.34317112   144.10019    5930.354     6122.8613    -430.4318     110.655426   98.12574     148.9484     79.26082      70.109924     0.39081514     0.7445341       0.6589523      0.53550667      1734.0288   -51950.47    -50806.117  
  2.2093668    0.14799215    154.58249    5369.597     12232.907    -333.223      86.81328     92.40156     110.72592    60.69132      64.46016      0.4196928      1.2397562       1.0330354      0.952703        1805.7681   -51781.977   -51141.82   
  2.4526072    -0.31352884   108.52297    5686.212     4696.4507    -380.93988    164.51788    134.69531    206.98047    117.31527     96.77522      0.62029135     0.7293367       0.82948107     0.45447224      2064.6409   -51884.3     -49302.94   
  2.1650853    -0.6892228    81.79643     3177.799     583.7168     -448.0591     251.06744    192.36154    297.5192     177.82756     138.21533     0.24084991     0.4079537       0.3825557      0.2805662       1865.6388   -51756.04    -50662.195  
  2.4040525    -0.04037686   147.89835    7120.4834    9758.556     -339.96204    98.059875    99.15399     148.79936    70.159996     70.433525     0.7165654      0.9997087       1.0178082      0.6824124       1877.0933   -51983.508   -51015.258  
  2.160034     -0.56290895   88.688484    3287.1604    1554.5278    -453.78357    218.2506     173.73055    267.63205    155.30846     125.1167      0.2386568      0.53431857      0.43563694     0.3966225       1868.1481   -51695.734   -49773.953  
  2.7592268    0.5410214     183.33372    12049.212    15858.903    -55.049637    77.11169     77.97207     117.01188    55.17196      55.387054     2.0693595      1.0323932       1.8849233      0.6542281       1908.7893   -51759.4     -51007.688  
  2.1397183    -0.58248776   91.57759     3272.8376    1481.091     -458.95703    209.33913    166.63689    256.70425    148.967       120.00801     0.2188289      0.5148167       0.40993896     0.38610834      1812.5596   -51643.883   -49977.83   
  3.2243311    1.3259295     117.83036    10410.571    4782.506     239.521       145.54164    123.19189    188.27438    103.88169     88.50506      3.108489       0.5755654       2.8606071      0.51019746      1998.174    -51888.1     -55726.297  
  2.4778533    0.26901805    178.58104    9182.268     15107.215    -230.84552    71.5543      91.04897     128.04454    49.955093     63.468445     1.2777859      1.2005512       1.4201819      0.8002261       1865.7988   -51834.85    -51145.555  
  2.5251718    1.3028349     161.81302    8667.495     14402.063    206.97806     88.642944    89.63198     134.5098     63.422356     63.669617     3.2352846      0.7189233       2.884004       0.6844341       1742.9119   -51677.67    -54329.33   
  2.5129702    -0.08119146   152.12465    8317.079     9746.57      -321.0828     104.221214   92.42008     140.2876     74.65209      66.03329      0.8493276      0.9122385       1.0686731      0.57381237      1920.5225   -51927.164   -50820.75   
  2.6445332    0.746899      202.39166    12207.786    18852.537    3.3818207     62.43742     79.448235    111.73012    43.59021      55.381798     2.51981        1.0827026       2.1353033      0.7777702       1807.7438   -51839.094   -51840.29   
  2.596852     0.63993156    177.6599     10485.316    16493.625    -63.830444    72.01161     91.63088     128.86288    50.274364     63.87408      2.319542       1.1547867       1.9793402      0.80592954      1960.644    -51890.406   -51375.883  
  4.3774023    1.348311      109.2491     6660.421     -5367.3955   349.77097     171.02698    133.13007    205.38945    121.34865     95.822235     3.1808586      0.33014455      3.0415542      0.31750894      1818.3087   -51972.08    -58204.9    
  2.3874254    -0.23699601   145.53476    7051.9224    7615.9224    -385.36853    109.72106    97.29717     147.69069    78.591545     69.51792      0.57368505     0.8225363       0.8343397      0.55332315      1857.3794   -51890.22    -50599.914  
  2.4006917    -0.50710845   95.47701     4790.1064    2594.2178    -410.10284    202.89127    157.93373    243.65588    143.95729     113.67502     0.48788753     0.56019807      0.6557631      0.33582285      2010.7214   -51739.867   -49262.156  
  2.1952324    -0.6182548    86.26914     3393.2825    1170.5012    -448.03418    231.7961     180.4337     278.36823    164.46611     129.86969     0.2700196      0.4780568       0.4375529      0.33405903      1863.5848   -51662.145   -49974.934  
  3.5821433    1.3564769     109.64137    10080.809    949.126      271.35        163.01823    133.46751    205.09377    116.245895    95.89308      3.124785       0.4902892       2.9176438      0.44020742      2004.3365   -52007.516   -56883.15   
  2.30904      -0.3852168    91.05019     4126.322     3091.8884    -415.21823    201.84235    170.8469     261.10562    144.06683     122.74197     0.42253757     0.697666        0.66126406     0.4829723       2077.4917   -51710.742   -48763.54   
  2.3386486    -0.24164358   118.44664    5402.6025    5722.4717    -398.0846     140.01694    124.1626     188.47063    100.29203     88.71302      0.504616       0.83152         0.78795534     0.5804581       1954.8068   -51814.133   -49760.703  
  2.3198125    -0.12850118   135.09729    5906.715     7927.2417    -378.7189     109.257      110.47605    165.79027    78.171326     78.47609      0.5226204      0.94560546      0.86126        0.6786452       1867.6261   -52008.562   -50651.344  
  2.5261683    0.07854173    164.49176    9187.205     12087.063    -279.5185     87.2453      88.21875     132.38896    62.42237      62.665733     1.0349028      1.034352        1.2338978      0.660874        1985.0404   -51812.727   -50989.17   
  2.22881      -0.25949624   138.9386     5303.11      6615.6094    -428.5888     110.806404   104.46196    157.43066    79.0842       74.067665     0.34424815     0.83338195      0.67115754     0.6296545       1789.6602   -51997.766   -50799.203  
  2.3955193    -0.2596814    162.77597    7655.2964    8392.007     -393.7789     96.80805     85.84633     130.30907    69.342155     61.3364       0.57414293     0.7985347       0.8237503      0.5310991       1719.7415   -51993.195   -51099.188  
  2.8106775    0.6134639     221.33409    15107.429    19148.455    1.4496002     66.105125    62.32015     93.920334    47.180225     44.18745      2.2047024      0.9883256       1.9861311      0.63092625      1806.5757   -51720.35    -51565.46   
  2.8534098    0.92175364    179.51906    12928.211    14452.068    109.95453     79.23826     80.12237     120.23881    56.69348      56.91451      2.6995277      0.88192886      2.3720934      0.6436178       1925.31     -51828.523   -52046.78   
  2.6625028    0.9659461     169.92584    10724.8545   15292.704    84.16101      79.75708     90.91602     135.55179    56.85188      64.0171       2.8596256      0.95280236      2.438064       0.75276434      1922.2748   -51765.64    -52259.96   
  3.9902153    1.4396534     99.54588     8417.279     -3273.475    285.65143     184.44247    151.00812    232.04767    131.52321     108.49557     3.2268186      0.4340998       3.0352998      0.42970946      1941.6711   -51959.023   -59356.516  
  2.474993     -0.21128054   134.25714    7126.587     7127.907     -362.93954    125.1628     105.94247    161.91208    89.336105     76.11251      0.703805       0.81507945      0.9269787      0.5134555       1972.0417   -52027.023   -50297.9    
  2.305517     -0.32409465   119.436226   5213.049     5047.766     -416.76105    138.92502    123.19432    187.00085    99.5099       88.021194     0.43392217     0.75828505      0.6988918      0.53461957      1869.9762   -51805.867   -49869.17   
  2.2867997    -0.04783136   117.97583    5014.43      7313.185     -370.51886    121.846214   138.89392    207.08473    86.85356      97.79998      0.50200623     1.0319805       0.9009591      0.76049054      2020.6741   -51781.5     -50064.688  
  2.5211008    0.38088906    159.9952     8563.212     13937.539    -186.88397    81.261024    103.40025    145.41447    56.73177      72.07828      1.6123986      1.2172189       1.5916467      0.8082986       1934.3066   -51936.516   -50809.79   
  2.22352      -0.60604244   94.34691     3899.0032    1508.1355    -447.52155    206.88791    161.04477    248.4555     146.79303     115.91423     0.29699734     0.48875892      0.46525896     0.3341919       1876.3029   -51693.395   -50054.145  
  2.4291134    0.0013921511  114.89237    5849.431     7377.2964    -328.77664    132.98201    134.46576    201.79138    95.14612      95.51706      0.7943687      1.0257132       1.0797879      0.69110125      2163.2505   -51945.227   -49927.68   
  2.3272088    -0.23619258   90.49856     4134.3486    4033.2908    -394.09567    188.51848    177.72449    267.84183    134.54848     126.01369     0.49056795     0.8395487       0.78173167     0.5916995       2160.9023   -51794.04    -48537.336  
  2.763261     -0.036409147  165.44151    10748.923    11280.774    -241.70462    103.47299    82.36596     126.88482    73.63201      59.318047     1.18598        0.78730434      1.2789837      0.40040332      1909.7314   -51820.445   -50841.39   
  2.5695102    0.40357903    196.24341    11192.155    17490.2      -152.00697    68.228       77.77389     115.95744    48.6338       54.763268     1.708967       1.1813003       1.6440115      0.7742189       1869.1211   -51831.203   -51335.79   
  2.89006      1.2193362     138.81464    10380.278    9784.742     191.25012     111.325935   104.951744   158.16881    79.454994     74.41494      3.0527654      0.7121236       2.7384996      0.6099306       1923.3826   -51901.016   -54050.6    
  2.2767599    -0.42242938   96.41905     4115.986     3054.3508    -427.49683    188.35493    159.43065    243.65816    134.44006     114.54016     0.37677306     0.66598684      0.6101573      0.46875516      1933.9774   -51729.918   -49180.137  
  2.5074582    -0.23858593   117.50528    6420.7393    5860.5806    -359.09732    147.13469    124.54029    190.33516    105.01874     89.47379      0.72781223     0.7768026       0.9300967      0.47174793      2055.9458   -51794.414   -49447.703  
  2.2640994    -0.32890618   106.14747    4387.571     4180.0654    -425.15637    161.07835    142.8392     216.82048    115.378006    102.05728     0.3794962      0.7602255       0.65814024     0.55322725      1924.2197   -51772.57    -49430.086  
  3.3977485    1.3529388     122.30251    10927.059    3003.394     273.3588      140.27386    118.73303    181.45992    100.121765    85.301674     3.1258435      0.5299182       2.898968       0.47613528      1867.4271   -51792.312   -55793.406  
  2.3274748    -0.33166873   162.40353    7126.971     7355.793     -420.61313    100.97376    85.467964    130.62085    72.07095      61.40296      0.45962855     0.74656546      0.71301377     0.51617354      1701.6113   -51941.92    -51133.57   
  2.1967862    -0.31109914   92.079544    3484.0837    3555.764     -429.4291     184.72118    174.1446     262.44675    131.83829     123.47541     0.2933712      0.7846485       0.60538304     0.6027039       1975.1356   -51647.72    -48794.39   
  2.2439795    -0.5471808    82.94739     3505.7126    1631.7439    -435.21185    241.1325     191.94487    295.69122    171.59137     138.23424     0.32277185     0.54582983      0.5117263      0.37734127      1989.8767   -51523.22    -49129.4    
  2.6541376    0.67321366    174.01926    10801.352    15813.675    -33.54625     78.0085      88.9228      132.57999    55.605473     62.613598     2.3643372      1.1018784       2.0336168      0.764774        1962.1482   -51917.008   -51376.023  
  2.1011665    -0.60101444   83.22737     2795.7676    1116.9424    -458.89288    240.1252     191.14304    294.456      170.87456     137.65677     0.18281634     0.49548212      0.37033343     0.38181263      1801.2296   -51600.387   -49939.816  
  2.3935857    -0.25389928   86.85529     4282.021     3783.3362    -379.37256    208.99512    185.33028    281.31912    149.70006     132.41675     0.5742124      0.80461156      0.82654095     0.5366812       2216.6477   -51869.59    -48320.637  
  4.573822     1.4605817     112.15877    5171.5474    -8021.544    328.98434     159.69164    130.74394    200.90857    113.87375     93.93626      3.288171       0.3889245       3.1122801      0.4133302       1712.6763   -51715.93    -58978.125  
  2.7724862    1.194372      144.534      9885.636     11443.015    172.07268     101.68139    102.81591    154.29477    72.75112      73.03475      3.0639074      0.7601121       2.718144       0.6557755       1879.5281   -51867.344   -53787.234  
  2.2298555    -0.57673407   91.77416     3679.1794    1689.8944    -444.49167    215.46896    167.72441    258.76065    152.88153     120.72199     0.30573565     0.5175347       0.48505315     0.35742694      1808.4197   -51709.508   -49805.6    
  2.580844     0.1451207     177.4593     10091.714    13842.678    -239.67432    80.69301     81.59335     122.4463     57.73433      57.959415     1.2034887      1.04407         1.3417494      0.65164775      1848.606    -51877.08    -51151.547  
  2.3281698    -0.5191463    95.02412     4444.23      2381.5386    -423.4962     201.73994    160.58783    247.38567    143.55937     115.65162     0.41196632     0.5629077       0.5936333      0.3628202       1976.4672   -51833.504   -49521.23   
  2.7678304    0.9361679     148.61333    10278.441    12521.725    77.27687      98.54861     99.64817     149.54099    70.509674     70.78456      2.7584827      0.9205782       2.3904898      0.6948359       2071.376    -51850.242   -52017.586  
  2.5379894    0.7383447     153.20282    8618.474     14569.359    -46.989426    87.10064     97.98821     125.20716    60.67834      68.37931      2.588664       1.1557379       2.1219115      0.8561751       2040.8156   -51733.67    -51236.93   
  2.6605418    0.92606276    168.15099    10619.65     15208.281    66.77634      81.19174     92.551414    137.9901     57.874527     65.16863      2.806716       0.97901726      2.383996       0.75947016      1948.8884   -51742.914   -52043.906  
  2.358644     -0.6355463    83.9729      4071.63      1344.5542    -417.8694     247.24423    187.31468    290.44925    175.05003     134.35368     0.4140029      0.44376022      0.5475111      0.25205266      1969.2628   -51549.527   -49590.598  
  2.199208     -0.40992853   90.4507      3528.7869    2803.621     -436.35822    205.54323    173.97946    265.89313    146.70837     124.9925      0.28802565     0.68587244      0.54872507     0.5162757       1967.2299   -51780.195   -49094.984  
  2.5730376    0.17562628    151.35901    8750.993     11605.307    -242.44919    96.598785    97.6766      146.58226    69.11462      69.38406      1.2402637      1.0698273       1.3699697      0.67390007      2053.213    -51894.977   -50548.25   
  2.4796274    0.13133976    167.47462    8771.554     12926.596    -273.36282    81.62553     93.04589     138.72733    58.183735     65.51681      1.0327221      1.1045539       1.256823       0.7288422       1903.4559   -51832.742   -51048.57   
  3.2036       1.4327904     125.69128    11057.757    4598.3667    268.13086     136.27646    115.34949    176.28883    97.26858      82.87082      3.2260487      0.53717744      2.9828482      0.5216557       1813.1494   -51810.21    -56530.32   
  2.287756     -0.42495546   106.97918    4748.7393    3479.5679    -429.61374    169.8335     139.04735    213.66806    121.10576     99.902054     0.38885516     0.66194737      0.61798775     0.461148        1966.7758   -51771.07    -49599.695  
  2.2750068    -0.51389813   88.28509     3813.134     2148.859     -428.79907    222.71312    177.28278    273.10425    158.48401     127.674934    0.3588489      0.5756719       0.5548931      0.392277        1922.943    -51609.527   -49140.88   
  2.214009     -0.31816503   103.322556   3980.5884    4049.9888    -433.23083    160.02196    150.85957    227.35475    114.210075    106.96541     0.31561118     0.77637625      0.6177674      0.5881088       1930.324    -51727.367   -49354.297  
  2.8231604    1.0071206     190.29718    13387.563    15402.638    138.01154     74.92616     75.76216     113.695496   53.60826      53.81726      2.828935       0.85704273      2.4796185      0.6604002       1838.799    -51857.867   -52510.867  
